textEraseFileButton	801a6e08	48
textMarioA	801a6e38	8
textMarioB	801a6e40	8
textMarioC	801a6e48	8
textMarioD	801a6e50	8
textSelectFile	801a6e58	52
textScore	801a6e8c	28
textCopy	801a6ea8	28
textErase	801a6ec4	24
textOption	801a6edc	28
textCheckFile	801a6ef8	56
textNoSavedDataExists	801a6f30	92
textCopyFile	801a6f8c	48
textCopyItToWhere	801a6fbc	56
textCopyCompleted	801a6ff4	56
textSavedDataExists	801a702c	60
textNoFileToCopyFrom	801a7068	64
textYes	801a70a8	12
textNo	801a70b4	16
textEraseFile	801a70c4	52
textSure	801a70f8	24
textMarioAJustErased	801a7110	60
textSoundSelect	801a714c	40
textLanguageSelect	801a7174	52
textSoundModes	801a71a8	92
textLanguage	801a7204	28
textMario	801a7220	8
textHiScore	801a7228	48
textMyScore	801a7258	32
textNew	801a7278	16
starIcon	801a7288	4
xIcon	801a728c	4
textStarX	801a7290	3
sSelectedActIndex	801a7530	4
sSelectableStarIndex	801a7534	4
sActSelectorMenuTimer	801a7538	40
gGdMoveScene	801a7580	4
D_801A8058	801a7588	4
gGdUseVtxNormal	801a758c	4
gViewUpdateCamera	801a7628	4
sColourPalette	801a7634	20
sWhiteBlack	801a7648	8
D_801A81C0	801a76f0	4
D_801A81C4	801a76f4	4
gMarioFaceGrp	801a7810	4
gSpotShape	801a7814	4
gShapeRedSpark	801a781c	4
gShapeSilverSpark	801a7820	4
gShapeRedStar	801a7824	4
gShapeSilverStar	801a7828	4
sSimpleShape	801a78d4	4
gGdFrameBufNum	801a7be0	4
sGdPerspTimer	801b473c	4
_goddardSegmentEnd	801b8d80	4
_goddardSegmentNoloadStart	801b8d80	4
sGameOverFrameCounter	801b8d80	4
sGameOverTableIndex	801b8d84	4
sIntroFrameCounter	801b8d88	4
sTmCopyrightAlpha	801b8d8c	4
sMainMenuButtons	801b8d90	140
sYesNoColor	801b8e1c	2
centeredX	801b8e1e	2
sStarSelectorModels	801b8e20	32
sLoadedActNum	801b8e40	1
sObtainedStars	801b8e41	1
sVisibleStars	801b8e42	1
sInitSelectedActNum	801b8e43	13
gGdCtrl	801b8e50	244
gGdCtrlPrev	801b8f48	244
gUnref_801B9B30	801b9060	136
gGdLightGroup	801b90e8	4
gSomeBoundingBox	801b92d0	24
sCurrentMoveCamera	801b92e8	4
sCurrentMoveView	801b92ec	4
gGdCounter	801b92f0	8
D_801B9DC8	801b92f8	64
D_801B9E08	801b9338	12
sCurrentMoveGrp	801b9344	4
D_801B9E18	801b9348	12
D_801B9E28	801b9358	12
D_801B9E34	801b9364	4
D_801B9E38	801b9368	4
D_801B9E3C	801b936c	4
D_801B9E40	801b9370	4
D_801B9E44	801b9374	4
D_801B9E48	801b9378	4
gGdCameraList	801b937c	4
D_801B9E50	801b9380	4
gGdGroupList	801b9384	4
gGdObjCount	801b9388	4
gGdGroupCount	801b938c	4
gGdPlaneCount	801b9390	4
gGdCameraCount	801b9394	4
