gd_getproperty	801a2b9c	108
gd_setproperty	801a2c08	1176
stub_renderer_5	801a30a0	16
gd_create_ortho_matrix	801a30b0	416
gd_create_perspective_matrix	801a3250	468
setup_view_buffers	801a3424	1228
gd_init_controllers	801a38f0	180
stub_renderer_6	801a39a4	20
defpup	801a39b8	32
menu_cb_control_type	801a39d8	20
menu_cb_recalibrate_controller	801a39ec	20
func_801A4438	801a3a00	104
gd_gentexture	801a3a68	324
load_texture_from_file	801a3bac	468
Unknown801A47B8	801a3d80	44
stub_renderer_7	801a3dac	16
stub_renderer_8	801a3dbc	20
func_801A4808	801a3dd0	64
func_801A4848	801a3e10	108
stub_renderer_9	801a3e7c	16
stub_renderer_10	801a3e8c	20
stub_draw_label_text	801a3ea0	24
set_active_view	801a3eb8	24
stub_renderer_11	801a3ed0	16
func_801A4918	801a3ee0	492
Unknown801A4B04	801a40cc	264
update_cursor	801a41d4	844
Unknown801A4F58	801a4520	440
Proc801A5110	801a46d8	88
update_view_and_dl	801a4730	164
func_801A520C	801a47d4	312
Unknown801A5344	801a490c	180
gd_init	801a49c0	1304
reverse_string	801a4ed8	136
stub_renderer_12	801a4f60	20
stub_renderer_13	801a4f74	20
stub_renderer_14	801a4f88	20
init_pick_buf	801a4f9c	48
store_in_pickbuf	801a4fcc	72
get_cur_pickbuf_offset	801a5014	52
stub_renderer_15	801a5048	20
stub_renderer_16	801a505c	20
stub_renderer_17	801a5070	16
Unknown801A5AB8	801a5080	40
Unknown801A5AE0	801a50a8	120
set_vtx_tc_buf	801a5120	144
add_debug_view	801a51b0	60
cvrt_val_to_kb	801a51ec	92
Unknown801A5C80	801a5248	272
Unknown801A5D90	801a5358	616
Unknown801A5FF8	801a55c0	760
gd_put_sprite	801a58b8	828
gd_setup_cursor	801a5bf4	408
view_proc_print_timers	801a5d8c	80
make_timer_gadgets	801a5ddc	1564
stub_renderer_18	801a63f8	20
stub_renderer_19	801a640c	20
load_dynlist	801a64fc	644
stub_renderer_20	801a6780	20
func_801A71CC	801a6794	1300
stub_renderer_21	801a6ca8	16
sLevelSelectStageNames	801a6cc0	1024
sDemoCountdown	801a70c0	4
sPlayMarioGreeting	801a70c4	4
sPlayMarioGameOver	801a70c8	8
introBackgroundDlRows	801a7100	16
xCoords	801a7110	48
yCoords	801a7140	48
textureTables	801a7170	8
introBackgroundIndexTable	801a7178	12
introBackgroundTables	801a7184	4
gameOverBackgroundTable	801a7188	12
flipOrder	801a7194	12
sFaceVisible	801a71a0	48
sFaceToggleOrder	801a71d0	40
sFaceCounter	801a71f8	1
sSelectedButtonID	801a7200	4
sCurrentMenuLevel	801a7204	4
sTextBaseAlpha	801a7208	4
sCursorPos	801a720c	8
sCursorClickingTimer	801a7214	4
sClickPos	801a7218	4
sSelectedFileIndex	801a721c	4
sFadeOutText	801a7220	4
sStatusMessageID	801a7224	4
sTextFadeAlpha	801a7228	4
sMainMenuTimer	801a722c	4
sSoundMode	801a7230	4
sEraseYesNoHoverState	801a7234	4
sAllFilesExist	801a7238	4
sSelectedFileNum	801a723c	4
sScoreFileCoinScoreMode	801a7240	4
textReturn	801a7244	8
textViewScore	801a724c	8
textCopyFileButton	801a7254	12
textEraseFileButton	801a7260	8
textSoundModes	801a7268	24
textMarioA	801a7280	8
textMarioB	801a7288	8
textMarioC	801a7290	8
textMarioD	801a7298	8
textNew	801a72a0	4
starIcon	801a72a4	4
xIcon	801a72a8	4
textSelectFile	801a72ac	12
textScore	801a72b8	4
textCopy	801a72bc	8
textErase	801a72c4	4
textCheckFile	801a72c8	12
textNoSavedDataExists	801a72d4	20
textCopyFile	801a72e8	12
textCopyItToWhere	801a72f4	16
textNoSavedDataExistsCopy	801a7304	20
textCopyCompleted	801a7318	12
textSavedDataExists	801a7324	20
textNoFileToCopyFrom	801a7338	16
textYes	801a7348	4
textNo	801a734c	84
textStarX	801a73a0	3
sSelectedActIndex	801a7640	4
sSelectableStarIndex	801a7644	4
sActSelectorMenuTimer	801a7648	24
gGdMoveScene	801a7680	4
D_801A8058	801a7688	4
gGdUseVtxNormal	801a768c	4
gViewUpdateCamera	801a7728	4
sColourPalette	801a7734	20
sWhiteBlack	801a7748	8
D_801A81C0	801a77f0	4
D_801A81C4	801a77f4	4
gMarioFaceGrp	801a7910	4
gSpotShape	801a7914	4
gShapeRedSpark	801a791c	4
gShapeSilverSpark	801a7920	4
gShapeRedStar	801a7924	4
gShapeSilverStar	801a7928	4
sSimpleShape	801a79d4	4
gGdFrameBufNum	801a7ce0	4
sGdPerspTimer	801b483c	4
_goddardSegmentEnd	801b8e80	12
_goddardSegmentNoloadStart	801b8e80	12
sFramebuffers	801b8e80	12
sGameOverFrameCounter	801b8e8c	4
sGameOverTableIndex	801b8e90	4
sIntroFrameCounter	801b8e94	4
sTmCopyrightAlpha	801b8e98	8
sMainMenuButtons	801b8ea0	128
sYesNoColor	801b8f20	2
sSoundTextX	801b8f22	14
sStarSelectorModels	801b8f30	32
sLoadedActNum	801b8f50	1
sObtainedStars	801b8f51	1
sVisibleStars	801b8f52	1
sInitSelectedActNum	801b8f53	13
gGdCtrl	801b8f60	244
gGdCtrlPrev	801b9058	244
gUnref_801B9B30	801b9170	136
gGdLightGroup	801b91f8	4
gSomeBoundingBox	801b93e0	24
sCurrentMoveCamera	801b93f8	4
sCurrentMoveView	801b93fc	4
gGdCounter	801b9400	8
D_801B9DC8	801b9408	64
D_801B9E08	801b9448	12
sCurrentMoveGrp	801b9454	4
D_801B9E18	801b9458	12
D_801B9E28	801b9468	12
D_801B9E34	801b9474	4
D_801B9E38	801b9478	4
D_801B9E3C	801b947c	4
D_801B9E40	801b9480	4
D_801B9E44	801b9484	4
D_801B9E48	801b9488	4
gGdCameraList	801b948c	4
D_801B9E50	801b9490	4
gGdGroupList	801b9494	4
gGdObjCount	801b9498	4
gGdGroupCount	801b949c	4
gGdPlaneCount	801b94a0	4
gGdCameraCount	801b94a4	4
sGdViewInfo	801b94a8	24
D_801B9E80	801b94c0	4
gGdJointList	801b94c4	4
gGdBoneList	801b94c8	4
gGdObjectList	801b94cc	4
gGdViewsGroup	801b94d0	4
sResetCurWeight	801b94e0	4
gGdStreamBuffer	801b97d0	4
sResetWeightVtxNum	801b9fa0	4
gGdSkinNet	801ba130	4
EUpad1	801ba4e0	64
EUpad2	801ba550	100
EUpad3	801ba5b8	52
EUpad4	801ba610	136
_goddardSegmentNoloadEnd	801be070	12176
_buffersSegmentNoloadStart	801c1000	53248
gDecompressionHeap	801c1000	53248
gAudioHeap	801ce000	182784
gIdleThreadStack	801faa00	2048
gThread3Stack	801fb200	8192
gThread4Stack	801fd200	8192
gThread5Stack	801ff200	8192
gThread6Stack	80201200	8192
gGfxSPTaskStack	80203200	1024
gGfxSPTaskYieldBuffer	80203600	2304
gSaveBuffer	80203f00	512
gGfxPools	80204100	102560
gUnusedThread2Stack	8021d1a0	5120
gGfxSPTaskOutputBuffer	8022a000	126976
_buffersSegmentNoloadEnd	80249000	80
